Date,Store ID,Product ID,Category,Region,Inventory Level,Units Sold,Units Ordered,Price,Discount,Weather Condition,Promotion,Competitor Pricing,Seasonality,Epidemic,Demand,Year,Month,Week,Day,Day_of_Week,Is_Weekend,Inventory_to_Sales_Ratio,Inventory_Gap,Price_Difference,Price_Difference_Percentage,Promotion_Discount,Previous_Demand,Previous_Units_Sold,Rolling_7_Day_Demand,Rolling_7_Day_Sales
2023-06-10,S003,P0014,Groceries,East,649,186,824,115.94,15,Rainy,1,127.66,Summer,0,230,2023,6,23,10,5,1,3.489247311827957,463,-11.719999999999999,-9.18063606454645,15,58.0,43.0,143.14285714285714,112.71428571428571
2023-06-11,S003,P0014,Groceries,East,463,226,0,117.06,10,Cloudy,0,132.46,Summer,0,209,2023,6,23,11,6,1,2.0486725663716814,237,-15.400000000000006,-11.626151290955763,0,230.0,186.0,147.85714285714286,118.14285714285714
2023-06-12,S003,P0014,Groceries,East,237,73,0,91.0,5,Rainy,0,106.4,Summer,0,100,2023,6,24,12,0,0,3.2465753424657535,164,-15.400000000000006,-14.473684210526319,0,209.0,226.0,164.71428571428572,138.57142857142858
2023-06-13,S003,P0014,Groceries,East,988,148,0,99.82,10,Cloudy,1,116.64,Summer,0,148,2023,6,24,13,1,0,6.675675675675675,840,-16.820000000000007,-14.420438957476001,10,100.0,73.0,149.57142857142858,125.85714285714286
2023-06-14,S003,P0014,Groceries,East,840,35,0,67.44,10,Rainy,0,73.88,Summer,0,34,2023,6,24,14,2,0,24.0,805,-6.439999999999998,-8.71683811586356,0,148.0,148.0,141.0,124.28571428571429
2023-06-15,S003,P0014,Groceries,East,805,165,0,110.27,10,Cloudy,0,123.81,Summer,0,185,2023,6,24,15,3,0,4.878787878787879,640,-13.540000000000006,-10.93611178418545,0,34.0,35.0,127.42857142857143,115.71428571428571
2023-06-16,S003,P0014,Groceries,East,640,200,630,119.66,10,Sunny,0,104.41,Summer,0,197,2023,6,24,16,4,0,3.2,440,15.25,14.605880662771767,0,185.0,165.0,137.71428571428572,125.14285714285714
2023-06-17,S003,P0014,Groceries,East,440,184,0,115.07,0,Rainy,0,131.23,Summer,0,162,2023,6,24,17,5,1,2.391304347826087,256,-16.159999999999997,-12.314257410653049,0,197.0,200.0,157.57142857142858,147.57142857142858
2023-06-18,S003,P0014,Groceries,East,256,121,0,98.1,5,Rainy,0,97.51,Summer,0,108,2023,6,24,18,6,1,2.115702479338843,135,0.5899999999999892,0.6050661470618287,0,162.0,184.0,147.85714285714286,147.28571428571428
2023-06-19,S003,P0014,Groceries,East,765,112,0,105.14,5,Sunny,0,115.11,Summer,0,148,2023,6,25,19,0,0,6.830357142857143,653,-9.969999999999999,-8.661280514290677,0,108.0,121.0,133.42857142857142,132.28571428571428
2023-06-20,S003,P0014,Groceries,East,653,214,0,110.25,15,Sunny,1,105.47,Summer,0,188,2023,6,25,20,1,0,3.0514018691588785,439,4.780000000000001,4.532094434436334,15,148.0,112.0,140.28571428571428,137.85714285714286
2023-06-21,S003,P0014,Groceries,East,439,228,473,100.83,20,Rainy,1,111.1,Summer,0,197,2023,6,25,21,2,0,1.9254385964912282,211,-10.269999999999996,-9.243924392439242,20,188.0,214.0,146.0,147.28571428571428
2023-06-22,S003,P0014,Groceries,East,211,57,0,74.85,15,Sunny,1,86.14,Summer,0,76,2023,6,25,22,3,0,3.7017543859649122,154,-11.290000000000006,-13.106570698862324,15,197.0,228.0,169.28571428571428,174.85714285714286
2023-06-23,S003,P0014,Groceries,East,154,154,0,117.27,0,Cloudy,0,115.17,Summer,0,150,2023,6,25,23,4,0,1.0,0,2.0999999999999943,1.823391508205257,0,76.0,57.0,153.71428571428572,159.42857142857142
2023-06-24,S003,P0014,Groceries,East,473,84,0,89.87,10,Cloudy,0,79.45,Summer,0,97,2023,6,25,24,5,1,5.630952380952381,389,10.420000000000002,13.115166771554437,0,150.0,154.0,147.0,152.85714285714286
2023-06-25,S003,P0014,Groceries,East,389,284,789,131.79,10,Rainy,1,119.4,Summer,0,238,2023,6,25,25,6,1,1.369718309859155,105,12.389999999999986,10.37688442211054,10,97.0,84.0,137.71428571428572,138.57142857142858
2023-06-26,S003,P0014,Groceries,East,105,105,0,106.81,0,Rainy,0,104.06,Summer,0,118,2023,6,26,26,0,0,1.0,0,2.75,2.6427061310782243,0,238.0,284.0,156.28571428571428,161.85714285714286
2023-06-27,S003,P0014,Groceries,East,0,0,0,92.78,10,Sunny,0,86.55,Summer,0,107,2023,6,26,27,1,0,0.0,0,6.230000000000004,7.19815135759677,0,118.0,105.0,152.0,160.85714285714286
2023-06-28,S003,P0014,Groceries,East,789,133,0,108.23,0,Rainy,0,92.2,Summer,0,123,2023,6,26,28,2,0,5.932330827067669,656,16.03,17.386117136659436,0,107.0,0.0,140.42857142857142,130.28571428571428
2023-06-29,S003,P0014,Groceries,East,656,81,0,104.23,0,Sunny,0,91.73,Summer,0,111,2023,6,26,29,3,0,8.098765432098766,575,12.5,13.626948653657472,0,123.0,133.0,129.85714285714286,116.71428571428571
2023-06-30,S003,P0014,Groceries,East,575,70,0,96.39,5,Cloudy,0,91.42,Summer,0,102,2023,6,26,30,4,0,8.214285714285714,505,4.969999999999999,5.436447166921898,0,111.0,81.0,134.85714285714286,120.14285714285714
2023-07-01,S003,P0014,Groceries,East,505,63,0,95.8,0,Cloudy,0,114.65,Summer,0,100,2023,7,26,1,5,1,8.015873015873016,442,-18.85000000000001,-16.441343218491067,0,102.0,70.0,128.0,108.14285714285714
2023-07-02,S003,P0014,Groceries,East,442,125,440,103.05,10,Cloudy,0,98.11,Summer,0,142,2023,7,26,2,6,1,3.536,317,4.939999999999998,5.035164611150747,0,100.0,63.0,128.42857142857142,105.14285714285714
2023-07-03,S003,P0014,Groceries,East,317,111,0,85.44,10,Cloudy,0,96.41,Summer,0,98,2023,7,27,3,0,0,2.855855855855856,206,-10.969999999999999,-11.378487708743904,0,142.0,125.0,114.71428571428571,82.42857142857143
2023-07-04,S003,P0014,Groceries,East,206,114,0,74.23,25,Cloudy,1,87.45,Summer,0,110,2023,7,27,4,1,0,1.8070175438596492,92,-13.219999999999999,-15.117209834190964,25,98.0,111.0,111.85714285714286,83.28571428571429
2023-07-05,S003,P0014,Groceries,East,532,105,497,109.89,10,Cloudy,0,101.67,Summer,0,165,2023,7,27,5,2,0,5.066666666666666,427,8.219999999999999,8.084980820300974,0,110.0,114.0,112.28571428571429,99.57142857142857
2023-07-06,S003,P0014,Groceries,East,427,135,0,85.57,20,Rainy,1,79.13,Summer,0,119,2023,7,27,6,3,0,3.162962962962963,292,6.439999999999998,8.138506255528874,20,165.0,105.0,118.28571428571429,95.57142857142857
2023-07-07,S003,P0014,Groceries,East,292,149,0,96.5,20,Cloudy,1,88.28,Summer,0,160,2023,7,27,7,4,0,1.9597315436241611,143,8.219999999999999,9.311282283642953,20,119.0,135.0,119.42857142857143,103.28571428571429
2023-07-08,S003,P0014,Groceries,East,640,68,0,92.68,10,Sunny,0,88.75,Summer,0,107,2023,7,27,8,5,1,9.411764705882353,572,3.930000000000007,4.4281690140845145,0,160.0,149.0,127.71428571428571,114.57142857142857
2023-07-09,S003,P0014,Groceries,East,572,117,0,104.07,5,Rainy,0,115.09,Summer,0,144,2023,7,27,9,6,1,4.888888888888889,455,-11.02000000000001,-9.575115127291694,0,107.0,68.0,128.71428571428572,115.28571428571429
2023-07-10,S003,P0014,Groceries,East,455,91,0,100.4,0,Sunny,0,110.22,Summer,0,115,2023,7,28,10,0,0,5.0,364,-9.819999999999993,-8.909453819633455,0,144.0,117.0,129.0,114.14285714285714
2023-07-11,S003,P0014,Groceries,East,364,100,402,113.38,0,Sunny,0,108.69,Summer,0,138,2023,7,28,11,1,0,3.64,264,4.689999999999998,4.315024381267825,0,115.0,91.0,131.42857142857142,111.28571428571429
2023-07-12,S003,P0014,Groceries,East,264,47,0,71.76,10,Rainy,0,86.31,Summer,0,49,2023,7,28,12,2,0,5.617021276595745,217,-14.549999999999997,-16.857838025721232,0,138.0,100.0,135.42857142857142,109.28571428571429
2023-07-13,S003,P0014,Groceries,East,217,135,0,94.3,10,Sunny,0,108.7,Summer,0,129,2023,7,28,13,3,0,1.6074074074074074,82,-14.400000000000006,-13.247470101195958,0,49.0,47.0,118.85714285714286,101.0
2023-07-14,S003,P0014,Groceries,East,484,122,539,110.59,10,Rainy,1,107.63,Summer,0,167,2023,7,28,14,4,0,3.9672131147540983,362,2.960000000000008,2.7501625940722922,10,129.0,135.0,120.28571428571429,101.0
2023-07-15,S003,P0014,Groceries,East,362,102,0,86.15,20,Rainy,1,96.55,Summer,0,138,2023,7,28,15,5,1,3.549019607843137,260,-10.399999999999991,-10.771620921802166,20,167.0,122.0,121.28571428571429,97.14285714285714
2023-07-16,S003,P0014,Groceries,East,260,148,0,116.28,10,Rainy,0,99.01,Summer,0,186,2023,7,28,16,6,1,1.7567567567567568,112,17.269999999999996,17.442682557317436,0,138.0,102.0,125.71428571428571,102.0
2023-07-17,S003,P0014,Groceries,East,651,121,0,98.19,0,Rainy,0,112.89,Summer,0,108,2023,7,29,17,0,0,5.380165289256198,530,-14.700000000000003,-13.02152537868722,0,186.0,148.0,131.71428571428572,106.42857142857143
2023-07-18,S003,P0014,Groceries,East,530,191,816,101.78,25,Cloudy,1,116.28,Summer,0,227,2023,7,29,18,1,0,2.774869109947644,339,-14.5,-12.469900240798074,25,108.0,121.0,130.71428571428572,110.71428571428571
2023-07-19,S003,P0014,Groceries,East,339,80,0,92.48,5,Sunny,0,99.13,Summer,0,105,2023,7,29,19,2,0,4.2375,259,-6.6499999999999915,-6.708362755976991,0,227.0,191.0,143.42857142857142,123.71428571428571
2023-07-20,S003,P0014,Groceries,East,259,259,0,138.13,5,Cloudy,0,117.48,Summer,0,235,2023,7,29,20,3,0,1.0,0,20.64999999999999,17.577459993190324,0,105.0,80.0,151.42857142857142,128.42857142857142
2023-07-21,S003,P0014,Groceries,East,816,259,0,114.3,20,Rainy,1,108.86,Summer,0,227,2023,7,29,21,4,0,3.1505791505791505,557,5.439999999999998,4.997244166819766,20,235.0,259.0,166.57142857142858,146.14285714285714
2023-07-22,S003,P0014,Groceries,East,557,255,800,115.96,20,Sunny,1,112.2,Summer,0,234,2023,7,29,22,5,1,2.184313725490196,302,3.759999999999991,3.3511586452762843,20,227.0,259.0,175.14285714285714,165.71428571428572
2023-07-23,S003,P0014,Groceries,East,302,137,0,113.71,0,Sunny,0,109.97,Summer,0,139,2023,7,29,23,6,1,2.204379562043796,165,3.739999999999995,3.40092752568882,0,234.0,255.0,188.85714285714286,187.57142857142858
2023-07-24,S003,P0014,Groceries,East,165,160,0,108.02,5,Rainy,0,107.24,Summer,0,139,2023,7,30,24,0,0,1.03125,5,0.7800000000000011,0.7273405445729216,0,139.0,137.0,182.14285714285714,186.0
2023-07-25,S003,P0014,Groceries,East,805,80,0,100.81,5,Sunny,0,92.51,Summer,0,116,2023,7,30,25,1,0,10.0625,725,8.299999999999997,8.972003026699813,0,139.0,160.0,186.57142857142858,191.57142857142858
2023-07-26,S003,P0014,Groceries,East,725,117,0,110.52,10,Cloudy,1,132.63,Summer,0,186,2023,7,30,26,2,0,6.196581196581197,608,-22.11,-16.670436552816106,10,116.0,80.0,170.71428571428572,175.71428571428572
2023-07-27,S003,P0014,Groceries,East,608,44,0,80.25,5,Rainy,0,79.59,Summer,0,51,2023,7,30,27,3,0,13.818181818181818,564,0.6599999999999966,0.8292499057670518,0,186.0,117.0,182.28571428571428,181.0
2023-07-28,S003,P0014,Groceries,East,564,80,0,85.21,15,Cloudy,1,90.17,Summer,0,114,2023,7,30,28,4,0,7.05,484,-4.960000000000008,-5.50072086059666,15,51.0,44.0,156.0,150.28571428571428
2023-07-29,S003,P0014,Groceries,East,484,148,452,97.25,10,Rainy,0,113.52,Summer,0,139,2023,7,30,29,5,1,3.27027027027027,336,-16.269999999999996,-14.332276250880899,0,114.0,80.0,139.85714285714286,124.71428571428571
2023-07-30,S003,P0014,Groceries,East,336,98,0,97.69,10,Cloudy,0,110.51,Summer,0,141,2023,7,30,30,6,1,3.4285714285714284,238,-12.820000000000007,-11.600760112207047,0,139.0,148.0,126.28571428571429,109.42857142857143
2023-07-31,S003,P0014,Groceries,East,238,146,0,99.15,10,Sunny,0,85.2,Summer,0,129,2023,7,31,31,0,0,1.63013698630137,92,13.950000000000003,16.37323943661972,0,141.0,98.0,126.57142857142857,103.85714285714286
2023-08-01,S003,P0014,Groceries,East,544,19,0,68.87,10,Cloudy,1,62.63,Summer,0,27,2023,8,31,1,1,0,28.63157894736842,525,6.240000000000002,9.963276385118954,10,129.0,146.0,125.14285714285714,101.85714285714286
2023-08-02,S003,P0014,Groceries,East,525,150,0,113.58,0,Cloudy,0,106.91,Summer,0,139,2023,8,31,2,2,0,3.5,375,6.670000000000002,6.238892526424097,0,27.0,19.0,112.42857142857143,93.14285714285714
2023-08-03,S003,P0014,Groceries,East,375,90,0,95.48,0,Rainy,0,83.36,Summer,0,84,2023,8,31,3,3,0,4.166666666666667,285,12.120000000000005,14.539347408829181,0,139.0,150.0,105.71428571428571,97.85714285714286
2023-08-04,S003,P0014,Groceries,East,285,99,326,93.17,10,Rainy,0,102.63,Summer,0,125,2023,8,31,4,4,0,2.878787878787879,186,-9.459999999999994,-9.217577706323683,0,84.0,90.0,110.42857142857143,104.42857142857143
2023-08-05,S003,P0014,Groceries,East,186,131,0,99.05,10,Cloudy,1,111.32,Summer,0,146,2023,8,31,5,5,1,1.4198473282442747,55,-12.269999999999996,-11.022278117139775,10,125.0,99.0,112.0,107.14285714285714
2023-08-06,S003,P0014,Groceries,East,55,55,606,105.1,20,Cloudy,1,118.63,Summer,0,214,2023,8,31,6,6,1,1.0,0,-13.530000000000001,-11.405209474837733,20,146.0,131.0,113.0,104.71428571428571
2023-08-07,S003,P0014,Groceries,East,326,141,0,83.79,20,Sunny,1,97.93,Summer,0,129,2023,8,32,7,0,0,2.3120567375886525,185,-14.14,-14.438884917798427,20,214.0,55.0,123.42857142857143,98.57142857142857
2023-08-08,S003,P0014,Groceries,East,185,185,0,115.21,10,Cloudy,1,137.27,Summer,0,203,2023,8,32,8,1,0,1.0,0,-22.060000000000016,-16.07051795731042,10,129.0,141.0,123.42857142857143,97.85714285714286
2023-08-09,S003,P0014,Groceries,East,606,130,0,94.72,5,Rainy,0,107.83,Summer,0,113,2023,8,32,9,2,0,4.661538461538462,476,-13.11,-12.15802652323101,0,203.0,185.0,148.57142857142858,121.57142857142857
2023-08-10,S003,P0014,Groceries,East,476,189,545,117.3,0,Sunny,0,128.12,Summer,0,169,2023,8,32,10,3,0,2.5185185185185186,287,-10.820000000000007,-8.445207617858264,0,113.0,130.0,144.85714285714286,118.71428571428571
2023-08-11,S003,P0014,Groceries,East,287,191,0,125.24,0,Rainy,0,123.76,Summer,0,174,2023,8,32,11,4,0,1.5026178010471205,96,1.4799999999999898,1.1958629605688347,0,169.0,189.0,157.0,132.85714285714286
2023-08-12,S003,P0014,Groceries,East,96,96,1007,154.93,0,Sunny,0,179.5,Summer,0,289,2023,8,32,12,5,1,1.0,0,-24.569999999999993,-13.688022284122559,0,174.0,191.0,164.0,146.0
2023-08-13,S003,P0014,Groceries,East,545,195,0,104.93,15,Sunny,1,125.97,Summer,0,188,2023,8,32,13,6,1,2.7948717948717947,350,-21.039999999999992,-16.70238945780741,15,289.0,96.0,184.42857142857142,141.0
2023-08-14,S003,P0014,Groceries,East,350,107,0,98.87,5,Rainy,0,112.06,Summer,0,127,2023,8,33,14,0,0,3.2710280373831777,243,-13.189999999999998,-11.770480099946456,0,188.0,195.0,180.71428571428572,161.0
2023-08-15,S003,P0014,Groceries,East,1250,129,0,104.14,15,Sunny,1,111.86,Summer,0,185,2023,8,33,15,1,0,9.689922480620154,1121,-7.719999999999999,-6.90148399785446,15,127.0,107.0,180.42857142857142,156.14285714285714
2023-08-16,S003,P0014,Groceries,East,1121,222,0,115.03,20,Sunny,1,100.29,Summer,0,230,2023,8,33,16,2,0,5.04954954954955,899,14.739999999999995,14.697377604945652,20,185.0,129.0,177.85714285714286,148.14285714285714
2023-08-17,S003,P0014,Groceries,East,899,117,0,104.73,10,Rainy,1,94.71,Summer,0,147,2023,8,33,17,3,0,7.683760683760684,782,10.02000000000001,10.579664238200834,10,230.0,222.0,194.57142857142858,161.28571428571428
2023-08-18,S003,P0014,Groceries,East,782,75,0,95.73,10,Rainy,0,84.99,Summer,0,117,2023,8,33,18,4,0,10.426666666666666,707,10.740000000000009,12.63678079774092,0,147.0,117.0,191.42857142857142,151.0
2023-08-19,S003,P0014,Groceries,East,707,87,0,110.84,0,Rainy,0,98.02,Summer,0,131,2023,8,33,19,5,1,8.126436781609195,620,12.820000000000007,13.078963476841468,0,117.0,75.0,183.28571428571428,134.42857142857142
2023-08-20,S003,P0014,Groceries,East,620,47,0,76.19,5,Rainy,0,84.39,Summer,0,51,2023,8,33,20,6,1,13.191489361702128,573,-8.200000000000003,-9.71679108899159,0,131.0,87.0,160.71428571428572,133.14285714285714
2023-08-21,S003,P0014,Groceries,East,573,196,647,135.63,10,Cloudy,1,128.69,Summer,0,251,2023,8,34,21,0,0,2.923469387755102,377,6.939999999999998,5.392804413707357,10,51.0,47.0,141.14285714285714,112.0
2023-08-22,S003,P0014,Groceries,East,377,110,0,91.01,5,Cloudy,0,109.1,Summer,0,100,2023,8,34,22,1,0,3.4272727272727272,267,-18.08999999999999,-16.581118240146644,0,251.0,196.0,158.85714285714286,124.71428571428571
2023-08-23,S003,P0014,Groceries,East,267,86,0,102.34,10,Sunny,0,98.64,Summer,0,139,2023,8,34,23,2,0,3.104651162790698,181,3.700000000000003,3.7510137875101406,0,100.0,110.0,146.71428571428572,122.0
2023-08-24,S003,P0014,Groceries,East,828,150,0,114.93,5,Sunny,0,100.46,Summer,0,161,2023,8,34,24,3,0,5.52,678,14.470000000000013,14.403742783197307,0,139.0,86.0,133.71428571428572,102.57142857142857
2023-08-25,S003,P0014,Groceries,East,678,78,0,92.7,0,Rainy,0,87.69,Summer,0,76,2023,8,34,25,4,0,8.692307692307692,600,5.010000000000005,5.71330824495382,0,161.0,150.0,135.71428571428572,107.28571428571429
2023-08-26,S003,P0014,Groceries,East,600,125,0,107.54,10,Cloudy,0,92.34,Summer,0,157,2023,8,34,26,5,1,4.8,475,15.200000000000003,16.460905349794242,0,76.0,78.0,129.85714285714286,107.71428571428571
2023-08-27,S003,P0014,Groceries,East,475,210,634,123.49,5,Sunny,0,121.28,Summer,0,189,2023,8,34,27,6,1,2.261904761904762,265,2.2099999999999937,1.8222295514511822,0,157.0,125.0,133.57142857142858,113.14285714285714
2023-08-28,S003,P0014,Groceries,East,265,192,0,104.46,10,Cloudy,0,110.66,Summer,0,165,2023,8,35,28,0,0,1.3802083333333333,73,-6.200000000000003,-5.602747153442982,0,189.0,210.0,153.28571428571428,136.42857142857142
2023-08-29,S003,P0014,Groceries,East,73,73,0,95.45,10,Rainy,0,81.78,Summer,0,116,2023,8,35,29,1,0,1.0,0,13.670000000000002,16.715578381022254,0,165.0,192.0,141.0,135.85714285714286
2023-08-30,S003,P0014,Groceries,East,634,121,0,101.44,5,Sunny,0,121.91,Summer,0,135,2023,8,35,30,2,0,5.239669421487603,513,-20.47,-16.791075383479615,0,116.0,73.0,143.28571428571428,130.57142857142858
2023-08-31,S003,P0014,Groceries,East,513,83,0,83.88,10,Sunny,0,91.24,Summer,0,92,2023,8,35,31,3,0,6.180722891566265,430,-7.359999999999999,-8.06663743971942,0,135.0,121.0,142.71428571428572,135.57142857142858
2023-09-01,S003,P0014,Groceries,East,430,30,0,66.64,10,Cloudy,0,80.08,Autumn,0,31,2023,9,35,1,4,0,14.333333333333334,400,-13.439999999999998,-16.78321678321678,0,92.0,83.0,132.85714285714286,126.0
2023-09-02,S003,P0014,Groceries,East,400,72,390,80.73,20,Sunny,1,92.31,Autumn,0,117,2023,9,35,2,5,1,5.555555555555555,328,-11.579999999999998,-12.544686382840428,20,31.0,30.0,126.42857142857143,119.14285714285714
2023-09-03,S003,P0014,Groceries,East,328,88,0,87.74,10,Rainy,0,95.54,Autumn,0,106,2023,9,35,3,6,1,3.727272727272727,240,-7.800000000000011,-8.164119740422871,0,117.0,72.0,120.71428571428571,111.57142857142857
2023-09-04,S003,P0014,Groceries,East,240,204,0,91.44,25,Cloudy,1,96.74,Autumn,0,183,2023,9,36,4,0,0,1.1764705882352942,36,-5.299999999999997,-5.478602439528631,25,106.0,88.0,108.85714285714286,94.14285714285714
2023-09-05,S003,P0014,Groceries,East,426,100,504,104.66,10,Cloudy,0,94.81,Autumn,0,147,2023,9,36,5,1,0,4.26,326,9.849999999999994,10.389199451534642,0,183.0,204.0,111.42857142857143,95.85714285714286
2023-09-06,S003,P0014,Groceries,East,326,69,0,75.49,25,Snowy,1,65.42,Autumn,0,100,2023,9,36,6,2,0,4.72463768115942,257,10.069999999999993,15.392846224396198,25,147.0,100.0,115.85714285714286,99.71428571428571
2023-09-07,S003,P0014,Groceries,East,257,84,0,90.63,10,Rainy,0,97.66,Autumn,0,116,2023,9,36,7,3,0,3.0595238095238093,173,-7.030000000000001,-7.198443579766538,0,100.0,69.0,110.85714285714286,92.28571428571429
2023-09-08,S003,P0014,Groceries,East,677,85,0,91.45,10,Rainy,0,88.27,Autumn,0,103,2023,9,36,8,4,0,7.964705882352941,592,3.180000000000007,3.602582984026291,0,116.0,84.0,114.28571428571429,92.42857142857143
2023-09-09,S003,P0014,Groceries,East,592,67,0,78.71,5,Rainy,0,87.15,Autumn,0,59,2023,9,36,9,5,1,8.835820895522389,525,-8.440000000000012,-9.684452094090663,0,103.0,85.0,124.57142857142857,100.28571428571429
2023-09-10,S003,P0014,Groceries,East,525,56,0,79.95,5,Cloudy,0,92.06,Autumn,0,63,2023,9,36,10,6,1,9.375,469,-12.11,-13.154464479687158,0,59.0,67.0,116.28571428571429,99.57142857142857
2023-09-11,S003,P0014,Groceries,East,469,137,0,94.47,15,Rainy,1,91.88,Autumn,0,131,2023,9,37,11,0,0,3.423357664233577,332,2.5900000000000034,2.8188942098389242,15,63.0,56.0,110.14285714285714,95.0
2023-09-12,S003,P0014,Groceries,East,332,40,0,87.65,0,Rainy,0,77.6,Autumn,0,60,2023,9,37,12,1,0,8.3,292,10.050000000000011,12.951030927835067,0,131.0,137.0,102.71428571428571,85.42857142857143
2023-09-13,S003,P0014,Groceries,East,292,115,328,88.7,15,Sunny,1,105.88,Autumn,0,128,2023,9,37,13,2,0,2.5391304347826087,177,-17.179999999999993,-16.22591613146958,15,60.0,40.0,90.28571428571429,76.85714285714286
2023-09-14,S003,P0014,Groceries,East,177,45,0,90.76,0,Cloudy,0,77.48,Autumn,0,70,2023,9,37,14,3,0,3.933333333333333,132,13.280000000000001,17.13990707279298,0,128.0,115.0,94.28571428571429,83.42857142857143
2023-09-15,S003,P0014,Groceries,East,132,88,0,82.28,10,Cloudy,1,88.05,Autumn,0,86,2023,9,37,15,4,0,1.5,44,-5.769999999999996,-6.55309483248154,10,70.0,45.0,87.71428571428571,77.85714285714286
2023-09-16,S003,P0014,Groceries,East,372,118,344,91.16,10,Sunny,0,80.64,Autumn,0,102,2023,9,37,16,5,1,3.152542372881356,254,10.519999999999996,13.045634920634916,0,86.0,88.0,85.28571428571429,78.28571428571429
2023-09-17,S003,P0014,Groceries,East,254,106,0,85.07,10,Cloudy,0,92.46,Autumn,0,96,2023,9,37,17,6,1,2.3962264150943398,148,-7.390000000000001,-7.992645468310622,0,102.0,118.0,91.42857142857143,85.57142857142857
2023-09-18,S003,P0014,Groceries,East,148,121,0,87.37,20,Rainy,1,82.55,Autumn,0,126,2023,9,38,18,0,0,1.2231404958677685,27,4.820000000000007,5.838885523924904,20,96.0,106.0,96.14285714285714,92.71428571428571
2023-09-19,S003,P0014,Groceries,East,371,143,570,130.06,0,Snowy,0,125.01,Autumn,0,189,2023,9,38,19,1,0,2.5944055944055946,228,5.049999999999997,4.039676825853929,0,126.0,121.0,95.42857142857143,90.42857142857143
2023-09-20,S003,P0014,Groceries,East,228,90,0,95.02,10,Rainy,0,82.34,Autumn,0,115,2023,9,38,20,2,0,2.533333333333333,138,12.679999999999993,15.399562788438173,0,189.0,143.0,113.85714285714286,105.14285714285714
2023-09-21,S003,P0014,Groceries,East,138,87,0,87.23,5,Sunny,0,104.07,Autumn,0,88,2023,9,38,21,3,0,1.5862068965517242,51,-16.83999999999999,-16.18141635437685,0,115.0,90.0,112.0,101.57142857142857
2023-09-22,S003,P0014,Groceries,East,621,112,0,97.44,0,Sunny,0,113.8,Autumn,0,106,2023,9,38,22,4,0,5.544642857142857,509,-16.36,-14.37609841827768,0,88.0,87.0,114.57142857142857,107.57142857142857
